		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
17/12/16	1:00 p	24.1	24.2	23.8	75	19.3	2.7	SW	4.83	4.9	WSW	24.1	25.3	25.3	---	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	27.3	57	18.1	28.1	10.17	1.1454	0.05	682	1	99.7	30
17/12/16	1:30 p	24.5	24.5	23.9	76	20.0	2.7	SW	4.83	4.5	WSW	24.5	25.9	25.9	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.128	27.4	57	18.2	28.2	10.18	1.1446	0.00	680	1	99.4	30
17/12/16	2:00 p	24.7	24.7	24.4	74	19.7	2.2	SW	4.02	4.9	WSW	24.7	25.9	25.9	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.132	27.7	56	18.1	28.6	10.05	1.1435	0.05	690	1	100.0	30
17/12/16	2:30 p	22.9	24.8	22.9	80	19.3	2.2	SW	4.02	4.9	SSW	22.9	24.0	24.0	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.096	27.7	56	18.1	28.6	10.05	1.1436	0.00	692	1	100.0	30
17/12/16	3:00 p	22.1	22.9	22.1	84	19.3	1.8	WSW	3.22	3.6	WSW	22.1	23.1	23.1	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	27.5	56	17.9	28.2	10.05	1.1446	0.05	689	1	100.0	30
17/12/16	3:30 p	22.8	22.8	22.1	82	19.5	1.3	SW	2.41	3.1	SW	22.8	23.8	23.8	---	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	27.7	56	18.1	28.6	10.05	1.1433	0.00	687	1	100.0	30
17/12/16	4:00 p	22.6	23.1	22.6	83	19.5	1.8	WSW	3.22	3.6	SW	22.6	23.6	23.6	---	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.088	27.7	56	18.1	28.6	10.05	1.1429	0.03	689	1	100.0	30
17/12/16	4:30 p	23.1	23.1	22.5	83	20.1	1.8	WSW	3.22	3.6	SW	23.1	24.3	24.3	---	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.100	27.7	56	18.1	28.6	10.05	1.1432	0.00	684	1	100.0	30
17/12/16	5:00 p	23.1	23.7	23.1	83	20.1	2.2	WSW	4.02	4.5	SW	23.1	24.3	24.3	---	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.100	27.6	56	18.0	28.4	10.05	1.1436	0.03	688	1	100.0	30
17/12/16	5:30 p	22.1	23.1	22.1	87	19.8	2.2	SW	4.02	4.9	SW	22.1	23.2	23.2	---	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	27.5	57	18.2	28.3	10.18	1.1440	0.00	695	1	100.0	30
17/12/16	6:00 p	21.3	22.1	21.3	90	19.6	1.8	SW	3.22	4.0	WSW	21.3	22.5	22.5	---	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.063	27.4	57	18.2	28.2	10.18	1.1447	0.03	690	1	100.0	30
17/12/16	6:30 p	21.0	21.3	21.0	91	19.5	0.9	SW	1.61	3.6	SSW	21.0	22.2	22.2	---	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	27.3	57	18.1	28.1	10.17	1.1457	0.00	688	1	100.0	30
17/12/16	7:00 p	20.9	21.0	20.9	91	19.4	0.9	SW	1.61	3.6	SW	20.9	22.1	22.1	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	27.1	58	18.1	27.8	10.35	1.1468	0.00	684	1	100.0	30
17/12/16	7:30 p	20.6	20.9	20.6	92	19.3	0.0	WSW	0.00	0.4	WSW	20.6	21.8	21.8	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	27.1	58	18.1	27.8	10.35	1.1468	0.00	683	1	99.9	30
17/12/16	8:00 p	20.4	20.6	20.4	93	19.2	0.0	WSW	0.00	0.4	WSW	20.4	21.6	21.6	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.043	27.0	58	18.0	27.7	10.35	1.1474	0.00	669	1	97.8	30
17/12/16	8:30 p	20.3	20.4	20.3	94	19.3	0.0	WNW	0.00	1.3	WNW	20.3	21.4	21.4	---	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.041	27.0	58	18.0	27.7	10.35	1.1477	0.00	688	1	100.0	30
17/12/16	9:00 p	20.2	20.3	20.2	94	19.2	0.0	WNW	0.00	0.4	WNW	20.2	21.3	21.3	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	26.9	58	17.9	27.6	10.35	1.1485	0.00	670	1	98.0	30
17/12/16	9:30 p	20.2	20.3	20.2	94	19.2	0.0	WNW	0.00	0.9	WNW	20.2	21.3	21.3	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	26.9	59	18.2	27.6	10.55	1.1481	0.00	690	1	100.0	30
17/12/16	10:00 p	20.1	20.2	20.1	95	19.3	0.0	---	0.00	0.0	---	20.1	21.2	21.2	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	26.9	59	18.2	27.6	10.55	1.1482	0.00	696	1	100.0	30
17/12/16	10:30 p	19.9	20.1	19.9	95	19.1	0.0	---	0.00	0.0	---	19.9	21.0	21.0	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	26.9	59	18.2	27.6	10.55	1.1482	0.00	701	1	100.0	30
17/12/16	11:00 p	19.8	19.9	19.8	95	19.0	0.0	---	0.00	0.0	---	19.8	20.8	20.8	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	26.8	59	18.1	27.5	10.55	1.1487	0.00	690	1	100.0	30
17/12/16	11:30 p	19.6	19.9	19.6	95	18.8	0.0	WNW	0.00	0.9	WNW	19.6	20.6	20.6	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	26.8	59	18.1	27.5	10.55	1.1482	0.00	680	1	99.4	30
18/12/16	12:00 a	19.4	19.7	19.4	96	18.8	0.0	NNW	0.00	0.4	NNW	19.4	20.3	20.3	---	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.023	26.7	59	18.0	27.3	10.55	1.1483	0.00	661	1	96.6	30
18/12/16	12:30 a	19.5	19.5	19.4	96	18.8	0.0	---	0.00	0.0	---	19.5	20.4	20.4	---	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	26.7	59	18.0	27.3	10.55	1.1480	0.00	668	1	97.7	30
18/12/16	1:00 a	19.6	19.6	19.5	96	19.0	0.0	N	0.00	0.4	N	19.6	20.6	20.6	---	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.027	26.7	59	18.0	27.3	10.55	1.1479	0.00	680	1	99.4	30
18/12/16	1:30 a	19.8	19.8	19.6	96	19.1	0.0	WNW	0.00	0.9	W	19.8	20.8	20.8	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	26.7	59	18.0	27.3	10.55	1.1478	0.00	674	1	98.5	30
18/12/16	2:00 a	19.8	19.8	19.7	96	19.1	0.0	WNW	0.00	0.9	NW	19.8	20.8	20.8	---	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	26.7	59	18.0	27.3	10.55	1.1476	0.00	669	1	97.8	30
18/12/16	2:30 a	19.7	19.8	19.7	96	19.1	0.0	WNW	0.00	0.9	WNW	19.7	20.7	20.7	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	26.7	59	18.0	27.3	10.55	1.1478	0.00	673	1	98.4	30
18/12/16	3:00 a	19.7	19.7	19.7	96	19.0	0.0	WNW	0.00	1.3	WNW	19.7	20.7	20.7	---	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	26.7	59	18.0	27.3	10.55	1.1479	0.00	679	1	99.3	30
18/12/16	3:30 a	19.5	19.7	19.5	96	18.8	0.0	WNW	0.00	1.3	WSW	19.5	20.4	20.4	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	26.6	59	17.9	27.3	10.55	1.1481	0.00	679	1	99.3	30
18/12/16	4:00 a	19.6	19.6	19.5	96	18.9	0.0	WNW	0.00	0.9	WNW	19.6	20.5	20.5	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	26.6	59	17.9	27.3	10.55	1.1481	0.00	678	1	99.1	30
18/12/16	4:30 a	19.6	19.6	19.6	96	18.9	0.0	---	0.00	0.0	---	19.6	20.5	20.5	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	26.6	59	17.9	27.3	10.55	1.1481	0.00	684	1	100.0	30
18/12/16	5:00 a	19.7	19.7	19.6	96	19.0	0.0	WNW	0.00	0.9	WNW	19.7	20.7	20.7	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	26.5	59	17.8	27.1	10.56	1.1487	0.00	676	1	98.8	30
18/12/16	5:30 a	19.7	19.7	19.6	96	19.0	0.0	WNW	0.00	0.4	WNW	19.7	20.7	20.7	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	26.5	59	17.8	27.1	10.56	1.1490	0.00	683	1	99.9	30
18/12/16	6:00 a	19.7	19.7	19.7	96	19.1	0.0	---	0.00	0.0	---	19.7	20.7	20.7	---	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	26.5	59	17.8	27.1	10.56	1.1493	0.00	677	1	99.0	30
18/12/16	6:30 a	19.8	19.8	19.7	96	19.1	0.0	---	0.00	0.0	---	19.8	20.8	20.8	---	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	26.5	59	17.8	27.1	10.56	1.1497	0.00	686	1	100.0	30
18/12/16	7:00 a	20.0	20.0	19.8	96	19.3	0.0	---	0.00	0.0	---	20.0	21.1	21.1	---	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	26.6	59	17.9	27.3	10.55	1.1492	0.00	692	1	100.0	30
18/12/16	7:30 a	20.4	20.4	19.9	95	19.6	0.0	---	0.00	0.0	---	20.4	21.7	21.7	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.044	26.7	59	18.0	27.3	10.55	1.1493	0.00	687	1	100.0	30
18/12/16	8:00 a	20.9	20.9	20.4	93	19.8	0.4	W	0.80	1.3	WNW	20.9	22.2	22.2	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	26.8	59	18.1	27.5	10.55	1.1488	0.00	681	1	99.6	30
18/12/16	8:30 a	21.3	21.4	20.9	91	19.8	0.4	WNW	0.80	2.2	W	21.3	22.6	22.6	---	757.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.063	27.0	59	18.3	27.8	10.55	1.1479	0.00	687	1	100.0	30
18/12/16	9:00 a	21.8	21.8	21.3	88	19.7	0.9	W	1.61	2.2	WSW	21.8	22.9	22.9	---	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.072	27.1	58	18.1	27.8	10.35	1.1477	0.00	686	1	100.0	30
18/12/16	9:30 a	21.9	22.2	21.8	87	19.7	0.9	W	1.61	2.7	W	21.9	23.1	23.1	---	757.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	27.1	58	18.1	27.8	10.35	1.1478	0.00	684	1	100.0	30
18/12/16	10:00 a	22.2	22.2	21.9	87	20.0	0.9	W	1.61	3.1	W	22.2	23.3	23.3	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.081	27.3	58	18.3	28.2	10.35	1.1463	0.03	693	1	100.0	30
18/12/16	10:30 a	22.8	22.8	22.2	86	20.3	1.3	W	2.41	3.1	W	22.8	24.0	24.0	---	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	27.7	57	18.4	28.7	10.19	1.1444	0.00	684	1	100.0	30
18/12/16	11:00 a	24.1	24.1	22.8	81	20.6	0.9	W	1.61	3.1	WSW	24.1	25.6	25.6	---	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	27.8	56	18.2	28.7	10.05	1.1438	0.03	672	1	98.2	30
18/12/16	11:30 a	24.8	24.8	24.1	77	20.5	0.9	W	1.61	3.6	NW	24.8	26.3	26.3	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.134	27.6	57	18.3	28.5	10.18	1.1440	0.00	672	1	98.2	30
18/12/16	12:00 p	24.3	25.2	24.3	77	20.0	2.7	W	4.83	4.9	SW	24.3	25.7	25.7	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.125	27.6	57	18.3	28.5	10.18	1.1437	0.05	678	1	99.1	30
18/12/16	12:30 p	23.8	24.3	23.3	79	19.9	3.1	WSW	5.63	6.3	SW	23.8	25.1	25.1	---	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.113	27.5	57	18.2	28.3	10.18	1.1440	0.00	689	1	100.0	30
18/12/16	1:00 p	24.1	24.1	23.5	79	20.2	2.7	WSW	4.83	4.9	WSW	24.1	25.4	25.4	---	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	27.6	57	18.3	28.5	10.18	1.1432	0.05	684	1	100.0	30
18/12/16	1:30 p	24.3	24.4	24.1	76	19.8	2.2	WSW	4.02	4.9	SW	24.3	25.6	25.6	---	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.124	27.6	57	18.3	28.5	10.18	1.1428	0.00	690	1	100.0	30
18/12/16	2:00 p	24.6	24.8	24.2	76	20.1	2.2	SW	4.02	5.4	SSW	24.6	26.0	26.0	---	755.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.131	27.7	56	18.1	28.6	10.05	1.1421	0.05	688	1	100.0	30
18/12/16	2:30 p	24.8	25.1	24.6	74	19.8	2.2	SW	4.02	4.5	SW	24.8	26.1	26.1	---	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.134	27.7	56	18.1	28.6	10.05	1.1420	0.00	691	1	100.0	30
18/12/16	3:00 p	24.4	25.1	24.4	72	19.1	2.2	WSW	4.02	4.5	SW	24.4	25.6	25.6	---	754.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.127	27.7	56	18.1	28.6	10.05	1.1416	0.05	690	1	100.0	30
18/12/16	3:30 p	24.9	24.9	24.4	69	18.8	1.8	WSW	3.22	4.0	WSW	24.9	25.9	25.9	---	754.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.137	27.7	55	17.9	28.5	9.85	1.1419	0.00	693	1	100.0	30
18/12/16	4:00 p	24.3	25.1	24.3	70	18.5	2.2	W	4.02	4.5	WSW	24.3	25.3	25.3	---	754.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.125	27.7	55	17.9	28.5	9.85	1.1419	0.05	689	1	100.0	30
18/12/16	4:30 p	24.3	24.7	24.2	71	18.7	1.8	WSW	3.22	3.6	WSW	24.3	25.4	25.4	---	754.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.125	27.8	55	18.0	28.7	9.85	1.1415	0.00	693	1	100.0	30
18/12/16	5:00 p	23.8	24.4	23.6	75	19.1	1.3	WSW	2.41	3.6	SSW	23.8	24.9	24.9	---	754.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.113	27.9	54	17.8	28.7	9.75	1.1415	0.05	688	1	100.0	30
18/12/16	5:30 p	23.6	23.8	23.4	76	19.1	1.3	W	2.41	2.7	WSW	23.6	24.8	24.8	---	754.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.110	27.8	55	18.0	28.7	9.85	1.1416	0.00	692	1	100.0	30
18/12/16	6:00 p	22.7	23.7	22.7	79	18.9	1.3	SW	2.41	3.1	SSW	22.7	23.7	23.7	---	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.091	27.6	55	17.8	28.3	9.85	1.1430	0.03	693	1	100.0	30
18/12/16	6:30 p	21.9	22.7	21.9	85	19.3	1.8	SW	3.22	3.6	SW	21.9	22.9	22.9	---	755.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.074	27.4	56	17.9	28.2	10.05	1.1436	0.00	696	1	100.0	30
18/12/16	7:00 p	21.3	21.9	21.3	89	19.4	0.9	SW	1.61	2.7	SW	21.3	22.4	22.4	---	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.063	27.3	56	17.8	28.0	10.05	1.1444	0.03	683	1	99.9	30
18/12/16	7:30 p	21.0	21.3	21.0	91	19.5	0.0	SW	0.00	1.8	SW	21.0	22.2	22.2	---	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	27.2	57	18.0	27.9	10.17	1.1446	0.00	680	1	99.4	30
18/12/16	8:00 p	21.0	21.0	20.9	92	19.6	0.4	SW	0.80	1.8	WSW	21.0	22.2	22.2	---	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	27.2	57	18.0	27.9	10.17	1.1453	0.00	682	1	99.7	30
18/12/16	8:30 p	21.1	21.2	21.0	92	19.8	0.4	SW	0.80	1.3	SW	21.1	22.3	22.3	---	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	27.2	58	18.2	28.0	10.35	1.1451	0.00	678	1	99.1	30
18/12/16	9:00 p	20.9	21.1	20.9	91	19.4	0.0	SW	0.00	1.8	SW	20.9	22.1	22.1	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	27.2	58	18.2	28.0	10.35	1.1453	0.00	670	1	98.0	30
18/12/16	9:30 p	21.0	21.0	20.9	92	19.6	0.0	W	0.00	0.4	NNE	21.0	22.2	22.2	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	27.2	58	18.2	28.0	10.35	1.1456	0.00	649	1	94.9	30
18/12/16	10:00 p	20.9	21.0	20.9	91	19.4	0.0	W	0.00	0.4	W	20.9	22.1	22.1	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	27.2	58	18.2	28.0	10.35	1.1456	0.00	669	1	97.8	30
18/12/16	10:30 p	20.8	20.9	20.8	92	19.5	0.0	W	0.00	1.3	W	20.8	22.1	22.1	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	27.1	58	18.1	27.8	10.35	1.1462	0.00	669	1	97.8	30
18/12/16	11:00 p	20.7	20.9	20.7	92	19.3	0.0	W	0.00	1.3	W	20.7	21.8	21.8	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	27.1	58	18.1	27.8	10.35	1.1458	0.00	664	1	97.1	30
18/12/16	11:30 p	20.4	20.7	20.4	93	19.3	0.0	WSW	0.00	0.4	WSW	20.4	21.6	21.6	---	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.044	27.1	58	18.1	27.8	10.35	1.1454	0.00	663	1	96.9	30
19/12/16	12:00 a	20.1	20.4	20.1	94	19.1	0.0	W	0.00	0.9	WSW	20.1	21.2	21.2	---	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	27.0	58	18.0	27.7	10.35	1.1457	0.00	678	1	99.1	30
19/12/16	12:30 a	20.0	20.1	20.0	95	19.2	0.0	W	0.00	0.4	W	20.0	21.1	21.1	---	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	27.0	58	18.0	27.7	10.35	1.1455	0.00	676	1	98.8	30
19/12/16	1:00 a	20.1	20.1	20.0	95	19.3	0.0	W	0.00	0.9	W	20.1	21.2	21.2	---	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	27.0	58	18.0	27.7	10.35	1.1454	0.00	670	1	98.0	30
19/12/16	1:30 a	20.1	20.2	20.1	95	19.2	0.0	W	0.00	0.9	W	20.1	21.1	21.1	---	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	27.0	58	18.0	27.7	10.35	1.1449	0.00	670	1	98.0	30
19/12/16	2:00 a	20.0	20.1	20.0	95	19.2	0.0	WNW	0.00	0.9	WNW	20.0	21.1	21.1	---	754.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	26.9	59	18.2	27.6	10.55	1.1450	0.00	651	1	95.2	30
19/12/16	2:30 a	20.1	20.1	19.9	94	19.1	0.4	N	0.80	2.7	NNE	20.1	21.2	21.2	---	754.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	26.8	58	17.8	27.4	10.35	1.1457	0.00	668	1	97.7	30
19/12/16	3:00 a	20.1	20.1	20.1	94	19.1	0.0	N	0.00	0.4	N	20.1	21.2	21.2	---	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	26.8	58	17.8	27.4	10.35	1.1460	0.00	650	1	95.0	30
19/12/16	3:30 a	20.1	20.2	20.1	94	19.1	0.0	WNW	0.00	1.8	W	20.1	21.1	21.1	---	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	26.8	58	17.8	27.4	10.35	1.1461	0.00	667	1	97.5	30
19/12/16	4:00 a	20.1	20.1	20.1	94	19.1	0.0	WNW	0.00	1.3	WNW	20.1	21.1	21.1	---	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	26.8	58	17.8	27.4	10.35	1.1465	0.00	665	1	97.2	30
19/12/16	4:30 a	19.8	20.1	19.8	93	18.7	0.4	WNW	0.80	1.8	W	19.8	20.8	20.8	---	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	26.8	58	17.8	27.4	10.35	1.1466	0.00	683	1	99.9	30
19/12/16	5:00 a	19.7	19.9	19.7	94	18.7	0.0	WNW	0.00	0.9	WNW	19.7	20.7	20.7	---	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	26.7	58	17.7	27.3	10.35	1.1476	0.00	660	1	96.5	30
19/12/16	5:30 a	19.8	19.8	19.7	94	18.8	0.0	---	0.00	0.0	---	19.8	20.8	20.8	---	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	26.8	58	17.8	27.4	10.35	1.1475	0.00	684	1	100.0	30
19/12/16	6:00 a	20.1	20.1	19.8	94	19.1	0.0	WNW	0.00	0.9	WNW	20.1	21.1	21.1	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	26.8	58	17.8	27.4	10.35	1.1480	0.00	676	1	98.8	30
19/12/16	6:30 a	20.2	20.2	20.1	93	19.1	0.0	SSE	0.00	1.3	SSE	20.2	21.3	21.3	---	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	26.8	58	17.8	27.4	10.35	1.1481	0.00	673	1	98.4	30
19/12/16	7:00 a	20.7	20.7	20.2	91	19.2	0.0	---	0.00	0.0	---	20.7	21.9	21.9	---	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	27.0	57	17.8	27.6	10.16	1.1476	0.00	660	1	96.5	30
19/12/16	7:30 a	21.7	21.7	20.7	87	19.4	0.4	NNE	0.80	2.7	NNE	21.7	22.8	22.8	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.069	27.1	57	17.9	27.8	10.17	1.1473	0.00	668	1	97.7	30
19/12/16	8:00 a	22.3	22.6	21.7	87	20.1	0.9	W	1.61	2.2	NE	22.3	23.4	23.4	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.083	27.3	57	18.1	28.1	10.17	1.1466	0.03	675	1	98.7	30
19/12/16	8:30 a	22.7	22.7	22.3	86	20.3	1.3	W	2.41	3.6	WNW	22.7	23.9	23.9	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.091	27.5	57	18.2	28.3	10.18	1.1457	0.00	689	1	100.0	30
19/12/16	9:00 a	23.4	23.4	22.7	82	20.1	1.3	W	2.41	3.6	W	23.4	24.6	24.6	---	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.105	27.5	57	18.2	28.3	10.18	1.1460	0.03	681	1	99.6	30
19/12/16	9:30 a	23.2	23.6	23.2	84	20.3	2.2	W	4.02	5.4	WNW	23.2	24.3	24.3	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.101	27.5	57	18.2	28.3	10.18	1.1457	0.00	687	1	100.0	30
19/12/16	10:00 a	22.7	23.2	22.7	83	19.7	2.7	W	4.83	5.4	SW	22.7	23.8	23.8	---	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.091	27.6	57	18.3	28.5	10.18	1.1453	0.03	683	1	99.9	30
19/12/16	10:30 a	22.6	23.1	22.6	84	19.8	2.2	W	4.02	5.4	WSW	22.6	23.7	23.7	---	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.089	27.8	57	18.5	28.8	10.19	1.1442	0.00	684	1	100.0	30
19/12/16	11:00 a	22.8	22.8	22.3	83	19.7	2.2	W	4.02	4.9	WSW	22.8	23.9	23.9	---	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	28.1	56	18.5	29.1	10.05	1.1432	0.03	679	1	99.3	30
19/12/16	11:30 a	22.9	23.1	22.7	83	19.8	2.2	W	4.02	4.5	WSW	22.9	24.0	24.0	---	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	28.2	56	18.6	29.2	10.05	1.1425	0.00	685	1	100.0	30
19/12/16	12:00 p	22.7	22.9	22.4	85	20.0	2.2	W	4.02	4.0	W	22.7	23.8	23.8	---	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.090	28.1	56	18.5	29.1	10.05	1.1430	0.03	672	1	98.2	30
19/12/16	12:30 p	22.4	22.8	22.4	84	19.6	2.2	W	4.02	5.8	SW	22.4	23.4	23.4	---	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	28.1	56	18.5	29.1	10.05	1.1427	0.00	683	1	99.9	30
19/12/16	1:00 p	23.2	23.2	22.4	83	20.2	2.2	W	4.02	6.3	W	23.2	24.4	24.4	---	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.102	28.1	56	18.5	29.1	10.05	1.1421	0.03	674	1	98.5	30
19/12/16	1:30 p	23.7	23.9	23.2	79	19.8	2.2	W	4.02	4.5	W	23.7	24.9	24.9	---	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	28.1	56	18.5	29.1	10.05	1.1418	0.00	691	1	100.0	30
